"cat_code","age","sex","logMR","ch_grp","subch_grp","cat_range","ucd"
"M06","65-74","diff",-0.799456034251927,"M00-M99","M00-M25","M00-M25","Rheumatoid arthritis, unspecified"
"M06","65-74","diff",-0.799456034251927,"M00-M99","M00-M25","M00-M25","Rheumatoid nodule"
"M06","65-74","diff",-0.799456034251927,"M00-M99","M00-M25","M00-M25","Adult-onset Still disease"
"M06","65-74","diff",-0.799456034251927,"M00-M99","M00-M25","M00-M25","Seronegative rheumatoid arthritis"
"M06","65-74","diff",-0.799456034251927,"M00-M99","M00-M25","M00-M25","Rheumatoid bursitis"
"M06","45-54","Female",-1.42296987916346,"M00-M99","M00-M25","M00-M25","Other specified rheumatoid arthritis"
"M06","45-54","Female",-1.42296987916346,"M00-M99","M00-M25","M00-M25","Inflammatory polyarthropathy"
"M06","45-54","Female",-1.42296987916346,"M00-M99","M00-M25","M00-M25","Rheumatoid arthritis, unspecified"
"M06","45-54","Female",-1.42296987916346,"M00-M99","M00-M25","M00-M25","Rheumatoid nodule"
"M06","45-54","Female",-1.42296987916346,"M00-M99","M00-M25","M00-M25","Adult-onset Still disease"
"M06","45-54","Female",-1.42296987916346,"M00-M99","M00-M25","M00-M25","Seronegative rheumatoid arthritis"
"M06","45-54","Female",-1.42296987916346,"M00-M99","M00-M25","M00-M25","Rheumatoid bursitis"
"M06","75-84","Female",2.08514009111625,"M00-M99","M00-M25","M00-M25","Other specified rheumatoid arthritis"
"M06","75-84","Female",2.08514009111625,"M00-M99","M00-M25","M00-M25","Inflammatory polyarthropathy"
"M06","75-84","Female",2.08514009111625,"M00-M99","M00-M25","M00-M25","Rheumatoid arthritis, unspecified"
"M06","75-84","Female",2.08514009111625,"M00-M99","M00-M25","M00-M25","Rheumatoid nodule"
"M06","75-84","Female",2.08514009111625,"M00-M99","M00-M25","M00-M25","Adult-onset Still disease"
"M06","75-84","Female",2.08514009111625,"M00-M99","M00-M25","M00-M25","Seronegative rheumatoid arthritis"
"M06","75-84","Female",2.08514009111625,"M00-M99","M00-M25","M00-M25","Rheumatoid bursitis"
"M06","85+","Female",2.56006202046135,"M00-M99","M00-M25","M00-M25","Other specified rheumatoid arthritis"
"M06","85+","Female",2.56006202046135,"M00-M99","M00-M25","M00-M25","Inflammatory polyarthropathy"
"M06","85+","Female",2.56006202046135,"M00-M99","M00-M25","M00-M25","Rheumatoid arthritis, unspecified"
"M06","85+","Female",2.56006202046135,"M00-M99","M00-M25","M00-M25","Rheumatoid nodule"
"M06","85+","Female",2.56006202046135,"M00-M99","M00-M25","M00-M25","Adult-onset Still disease"
"M06","85+","Female",2.56006202046135,"M00-M99","M00-M25","M00-M25","Seronegative rheumatoid arthritis"
"M06","85+","Female",2.56006202046135,"M00-M99","M00-M25","M00-M25","Rheumatoid bursitis"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","65-74","Male",-0.315841481338469,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","75-84","Male",0.47547210689435,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","85+","diff",0.00370995613892056,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","45-54","diff",-0.481856170587348,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","85+","Male",0.691156130003668,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","75-84","diff",0.00630093563073014,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","55-64","Male",-1.21447134395857,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","55-64","Female",-1.08917338388174,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","55-64","diff",-0.125297960076828,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","45-54","Male",-1.9963680159147,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","45-54","Female",-1.51451184532735,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","65-74","Female",-0.308806535554365,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","65-74","diff",-0.0070349457841038,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","85+","Female",0.687446173864748,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Thrombotic microangiopathy"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Lethal midline granuloma"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Necrotizing vasculopathy, unspecified"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Microscopic polyangiitis"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Other specified necrotizing vasculopathies"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Other giant cell arteritis"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Hypersensitivity angiitis"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Wegener granulomatosis"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Aortic arch syndrome [Takayasu]"
"M31","75-84","Female",0.46917117126362,"M00-M99","M30-M35","M30-M35","Giant cell arteritis with polymyalgia rheumatica"
